# Node-ID	solution type	event type	new arrangement at node	arrangement at parental node
4	exact solution	terminal loss	PF14429 PF06920	PF11878 PF00169 PF14429 PF06920
4	exact solution	terminal loss	PF14513	PF14513 PF13499 PF00130 PF00781 PF00609
4	exact solution	terminal loss	PF14636	PF14636 PF14637 PF14638
4	exact solution	terminal loss	PF14638	PF14636 PF14637 PF14638
4	exact solution	terminal loss	PF14655	PF14655 PF14656
4	exact solution	terminal loss	PF14701 PF14702 PF06202	PF14699 PF14701 PF14702 PF06202
4	exact solution	terminal loss	PF14806	PF01602 PF07718 PF14806
4	exact solution	terminal loss	PF14881	PF10644 PF14881
4	exact solution	terminal loss	PF15803	PF15803 PF15805
4	exact solution	terminal loss	PF15966	PF15965 PF15966
4	exact solution	terminal loss	PF16206	PF16213 PF12783 PF09324 PF16206
4	exact solution	terminal loss	PF16360 PF01926	PF13167 PF16360 PF01926
4	exact solution	terminal loss	PF16486	PF16486 PF08699 PF02170 PF16488 PF02171
4	exact solution	terminal loss	PF16499	PF16499 PF17450
4	exact solution	terminal loss	PF16561	PF16561 PF04739
4	exact solution	terminal loss	PF16566	PF04818 PF16566
4	exact solution	terminal loss	PF16725	PF16725 PF00004 PF17862 PF00004 PF17862
4	exact solution	terminal loss	PF17207	PF17207 PF00493 PF17855
4	exact solution	terminal loss	PF17216 PF17849	PF17216 PF17849 PF00773 PF17877
4	exact solution	terminal loss	PF17403 PF17404 PF17405 PF17406 PF17407	PF03813 PF17403 PF17404 PF17405 PF17406 PF17407
4	exact solution	terminal loss	PF17781 PF01851	PF17781 PF01851 PF18051
4	exact solution	terminal loss	PF17862 PF00004 PF17862	PF16725 PF00004 PF17862 PF00004 PF17862
4	exact solution	terminal loss	PF17960	PF17960 PF01437 PF18020 PF01833 PF08337
4	exact solution	terminal loss	PF17960 PF01437	PF17960 PF01437 PF18020 PF01833 PF08337
4	exact solution	terminal loss	PF18016	PF08416 PF18016
4	exact solution	terminal loss	PF18121	PF02186 PF18121
4	exact solution	terminal loss	PF18262 PF03483 PF03484	PF18262 PF03483 PF03484 PF17759
4	exact solution	terminal loss	PF18400 PF18401 PF18402	PF18400 PF18401 PF18402 PF18403 PF06427 PF18404
4	exact solution	terminal loss	PF19031	PF19031 PF19032 PF19033
4	exact solution	terminal loss	PF19036 PF19037	PF19036 PF19037 PF19038
4	exact solution	terminal loss	PF19056	PF00621 PF19057 PF19056
4	non-ambiguous solution	fission	PF00009 PF03144 | PF11987	PF00009 PF03144 PF11987
4	non-ambiguous solution	fission	PF00009 | PF11987	PF00009 PF11987
4	non-ambiguous solution	fission	PF00063 PF00612 | PF06017	PF00063 PF00612 PF06017
4	non-ambiguous solution	fission	PF00063 | PF06017	PF00063 PF06017
4	non-ambiguous solution	fission	PF00313 | PF12901	PF00313 PF12901
4	non-ambiguous solution	fission	PF00560 | PF13855	PF00560 PF13855
4	non-ambiguous solution	fission	PF00560 | PF13855 PF01582	PF00560 PF13855 PF01582
4	non-ambiguous solution	fission	PF00989 | PF00233	PF00989 PF00233
4	non-ambiguous solution	fission	PF00989 | PF08447	PF00989 PF08447
4	non-ambiguous solution	fission	PF00989 | PF14598	PF00989 PF14598
4	non-ambiguous solution	fission	PF02736 | PF00063	PF02736 PF00063
4	non-ambiguous solution	fission	PF02736 | PF00063 PF00612 PF01576	PF02736 PF00063 PF00612 PF01576
4	non-ambiguous solution	fission	PF02798 | PF14497	PF02798 PF14497
4	non-ambiguous solution	fission	PF02837 PF00703 | PF02836	PF02837 PF00703 PF02836
4	non-ambiguous solution	fission	PF02837 PF00703 | PF02836 PF02837 PF00703 PF02836	PF02837 PF00703 PF02836 PF02837 PF00703 PF02836
4	non-ambiguous solution	fission	PF05383 | PF12901	PF05383 PF12901
4	non-ambiguous solution	fission	PF08376 | PF00211	PF08376 PF00211
4	non-ambiguous solution	fission	PF08376 | PF07701 PF00211	PF08376 PF07701 PF00211
4	non-ambiguous solution	fission	PF13417 | PF14497	PF13417 PF14497
4	non-ambiguous solution	fission	PF13855 | PF00560	PF13855 PF00560
4	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF12874 PF00096 PF12874 PF00096	PF00096 PF12874 + PF00096 PF12874 PF00096 PF12874 PF00096
4	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF12874 PF00096 PF12874 PF00096	PF00096 PF12874 PF00096 + PF12874 PF00096 PF12874 PF00096
4	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF12874 PF00096 PF12874 PF00096	PF00096 PF12874 PF00096 PF12874 PF00096 + PF12874 PF00096
4	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF13894	PF00096 PF12874 + PF00096 PF13894
4	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF13894	PF00096 PF12874 PF00096 + PF13894
4	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13894	PF00096 PF13912 + PF00096 PF13894
4	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13894	PF00096 PF13912 PF00096 + PF13894
4	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13912 PF00096 PF12874 PF00096	PF00096 PF13912 PF00096 + PF13912 PF00096 PF12874 PF00096
4	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13912 PF00096 PF12874 PF00096	PF00096 PF13912 PF00096 PF13912 + PF00096 PF12874 PF00096
4	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13912 PF00096 PF12874 PF00096	PF00096 PF13912 PF00096 PF13912 PF00096 + PF12874 PF00096
4	non-ambiguous solution	fusion	PF00096 PF13912 PF12874 PF00096	PF00096 + PF13912 PF12874 PF00096
4	non-ambiguous solution	fusion	PF00096 PF13912 PF12874 PF00096	PF00096 PF13912 + PF12874 PF00096
4	non-ambiguous solution	fusion	PF05729 PF12796 PF00023	PF05729 + PF12796 PF00023
4	non-ambiguous solution	fusion	PF05729 PF12796 PF00023	PF05729 PF12796 + PF00023
4	non-ambiguous solution	fusion	PF07679 PF13927 PF07679 PF13927	PF07679 PF13927 + PF07679 PF13927
4	non-ambiguous solution	fusion	PF07679 PF13927 PF07679 PF13927	PF07679 PF13927 PF07679 + PF13927
4	non-ambiguous solution	fusion	PF07686 PF13927 PF07679	PF07686 + PF13927 PF07679
4	non-ambiguous solution	fusion	PF07686 PF13927 PF07679	PF07686 PF13927 + PF07679
4	non-ambiguous solution	fusion	PF07776 PF00096 PF13912 PF00096 PF13894	PF07776 PF00096 PF13912 + PF00096 PF13894
4	non-ambiguous solution	fusion	PF07776 PF00096 PF13912 PF00096 PF13894	PF07776 PF00096 PF13912 PF00096 + PF13894
4	non-ambiguous solution	fusion	PF12796 PF13637 PF12796 PF00520	PF12796 PF13637 + PF12796 PF00520
4	non-ambiguous solution	fusion	PF12796 PF13637 PF12796 PF00520	PF12796 PF13637 PF12796 + PF00520
4	non-ambiguous solution	fusion	PF12799 PF13855 PF13927	PF12799 + PF13855 PF13927
4	non-ambiguous solution	fusion	PF12799 PF13855 PF13927	PF12799 PF13855 + PF13927
4	non-ambiguous solution	fusion	PF12874 PF00096 PF12874 PF00096 PF12874 PF00096	PF12874 + PF00096 PF12874 PF00096 PF12874 PF00096
4	non-ambiguous solution	fusion	PF12874 PF00096 PF12874 PF00096 PF12874 PF00096	PF12874 PF00096 + PF12874 PF00096 PF12874 PF00096
4	non-ambiguous solution	fusion	PF12874 PF00096 PF12874 PF00096 PF12874 PF00096	PF12874 PF00096 PF12874 + PF00096 PF12874 PF00096
4	non-ambiguous solution	fusion	PF12874 PF00096 PF12874 PF00096 PF12874 PF00096	PF12874 PF00096 PF12874 PF00096 + PF12874 PF00096
4	non-ambiguous solution	fusion	PF12874 PF00096 PF13912	PF12874 + PF00096 PF13912
4	non-ambiguous solution	fusion	PF12874 PF00096 PF13912	PF12874 PF00096 + PF13912
4	non-ambiguous solution	fusion	PF13606 PF12796 PF00023	PF13606 + PF12796 PF00023
4	non-ambiguous solution	fusion	PF13606 PF12796 PF00023	PF13606 PF12796 + PF00023
4	non-ambiguous solution	fusion	PF13855 PF00560 PF13855 PF00481	PF13855 PF00560 + PF13855 PF00481
4	non-ambiguous solution	fusion	PF13855 PF00560 PF13855 PF00481	PF13855 PF00560 PF13855 + PF00481
4	non-ambiguous solution	fusion	PF13855 PF00560 PF13855 PF13306 PF13855	PF13855 PF00560 + PF13855 PF13306 PF13855
4	non-ambiguous solution	fusion	PF13855 PF00560 PF13855 PF13306 PF13855	PF13855 PF00560 PF13855 + PF13306 PF13855
4	non-ambiguous solution	fusion	PF13857 PF12796 PF00023 PF00520	PF13857 + PF12796 PF00023 PF00520
4	non-ambiguous solution	fusion	PF13857 PF12796 PF00023 PF00520	PF13857 PF12796 + PF00023 PF00520
4	non-ambiguous solution	fusion	PF13912 PF00096 PF13912 PF00096 PF13912	PF13912 + PF00096 PF13912 PF00096 PF13912
4	non-ambiguous solution	fusion	PF13912 PF00096 PF13912 PF00096 PF13912	PF13912 PF00096 + PF13912 PF00096 PF13912
4	non-ambiguous solution	fusion	PF13912 PF00096 PF13912 PF00096 PF13912	PF13912 PF00096 PF13912 + PF00096 PF13912
4	non-ambiguous solution	fusion	PF13912 PF00096 PF13912 PF00096 PF13912	PF13912 PF00096 PF13912 PF00096 + PF13912
4	non-ambiguous solution	fusion	PF13927 PF07679 PF13927	PF13927 + PF07679 PF13927
4	non-ambiguous solution	fusion	PF13927 PF07679 PF13927	PF13927 PF07679 + PF13927
4	non-ambiguous solution	fusion	PF13927 PF07679 PF13927 PF07679	PF13927 + PF07679 PF13927 PF07679
4	non-ambiguous solution	fusion	PF13927 PF07679 PF13927 PF07679	PF13927 PF07679 + PF13927 PF07679
4	non-ambiguous solution	terminal loss	PF00006	PF02874 PF00006
4	non-ambiguous solution	terminal loss	PF00006	PF02874 PF16886 PF00006
4	non-ambiguous solution	terminal loss	PF00387 PF00168	PF00388 PF00017 PF00018 PF00387 PF00168
4	non-ambiguous solution	terminal loss	PF00387 PF00168	PF09279 PF00388 PF00387 PF00168
4	non-ambiguous solution	terminal loss	PF00534	PF08288 PF00534
4	non-ambiguous solution	terminal loss	PF00534	PF13439 PF00534
4	non-ambiguous solution	terminal loss	PF00534	PF15924 PF00534
4	non-ambiguous solution	terminal loss	PF00549	PF02629 PF00549
4	non-ambiguous solution	terminal loss	PF00549	PF08442 PF00549
4	non-ambiguous solution	terminal loss	PF00679	PF00009 PF03144 PF14492 PF03764 PF00679
4	non-ambiguous solution	terminal loss	PF00679	PF00009 PF14492 PF03764 PF00679
4	non-ambiguous solution	terminal loss	PF01030 PF00757	PF01030 PF00757 PF01030
4	non-ambiguous solution	terminal loss	PF01030 PF00757	PF01030 PF00757 PF01030 PF00041 PF07714
4	non-ambiguous solution	terminal loss	PF01315 PF02738	PF00111 PF01799 PF00941 PF03450 PF01315 PF02738
4	non-ambiguous solution	terminal loss	PF01315 PF02738	PF00941 PF03450 PF01315 PF02738
4	non-ambiguous solution	terminal loss	PF03764 PF00679	PF00009 PF03144 PF14492 PF03764 PF00679
4	non-ambiguous solution	terminal loss	PF03764 PF00679	PF00009 PF14492 PF03764 PF00679
4	non-ambiguous solution	terminal loss	PF04563	PF04563 PF04565 PF04566 PF04567 PF00562 PF04560
4	non-ambiguous solution	terminal loss	PF04563	PF04563 PF04565 PF06883 PF00562 PF04560
4	non-ambiguous solution	terminal loss	PF04998	PF04983 PF05000 PF04998
4	non-ambiguous solution	terminal loss	PF04998	PF04997 PF00623 PF04983 PF05000 PF04998
4	non-ambiguous solution	terminal loss	PF05193	PF00675 PF05193
4	non-ambiguous solution	terminal loss	PF05193	PF00675 PF05193 PF16187 PF05193
4	non-ambiguous solution	terminal loss	PF13307	PF06733 PF06777 PF13307
4	non-ambiguous solution	terminal loss	PF13307	PF06733 PF13307
4	non-ambiguous solution	terminal loss	PF13589	PF13589 PF01119 PF00505
4	non-ambiguous solution	terminal loss	PF13589	PF13589 PF01119 PF08676
4	non-ambiguous solution	terminal loss	PF13589	PF13589 PF01119 PF16413
4	non-ambiguous solution	terminal loss	PF16746	PF16746 PF00169 PF00620 PF14604
4	non-ambiguous solution	terminal loss	PF16746	PF16746 PF00169 PF01412 PF12796
5	exact solution	fission	PF00005 | PF12848 PF00005	PF00005 PF12848 PF00005
5	exact solution	fission	PF00044 | PF02800	PF00044 PF02800
5	exact solution	fission	PF00056 | PF02866	PF00056 PF02866
5	exact solution	fission	PF00096 | PF13465	PF00096 PF13465
5	exact solution	fission	PF00106 | PF02036	PF00106 PF02036
5	exact solution	fission	PF00125 | PF16211	PF00125 PF16211
5	exact solution	fission	PF00226 | PF05207	PF00226 PF05207
5	exact solution	fission	PF00250 | PF16676	PF00250 PF16676
5	exact solution	fission	PF00307 | PF03271	PF00307 PF03271
5	exact solution	fission	PF00316 | PF18913	PF00316 PF18913
5	exact solution	fission	PF00385 PF00176 | PF00271 PF07533	PF00385 PF00176 PF00271 PF07533
5	exact solution	fission	PF00400 | PF04003	PF00400 PF04003
5	exact solution	fission	PF00438 PF02772 | PF02773	PF00438 PF02772 PF02773
5	exact solution	fission	PF00628 | PF16737 PF00628	PF00628 PF16737 PF00628
5	exact solution	fission	PF00750 | PF05746	PF00750 PF05746
5	exact solution	fission	PF00751 | PF03474	PF00751 PF03474
5	exact solution	fission	PF00856 | PF09273	PF00856 PF09273
5	exact solution	fission	PF01094 | PF10613 PF00060 PF10562	PF01094 PF10613 PF00060 PF10562
5	exact solution	fission	PF01266 PF16901 | PF13499	PF01266 PF16901 PF13499
5	exact solution	fission	PF01342 | PF01753	PF01342 PF01753
5	exact solution	fission	PF01411 | PF07973	PF01411 PF07973
5	exact solution	fission	PF01553 | PF16076	PF01553 PF16076
5	exact solution	fission	PF01562 | PF01421 PF00200 PF08516	PF01562 PF01421 PF00200 PF08516
5	exact solution	fission	PF01562 | PF01421 PF17771 PF00090 PF05986 PF19030	PF01562 PF01421 PF17771 PF00090 PF05986 PF19030
5	exact solution	fission	PF01693 | PF00075	PF01693 PF00075
5	exact solution	fission	PF01902 | PF01042	PF01902 PF01042
5	exact solution	fission	PF02194 PF00615 PF00787 | PF08628	PF02194 PF00615 PF00787 PF08628
5	exact solution	fission	PF02898 PF00258 | PF00667 PF00175	PF02898 PF00258 PF00667 PF00175
5	exact solution	fission	PF04494 | PF00400	PF04494 PF00400
5	exact solution	fission	PF04564 | PF08606 PF00400	PF04564 PF08606 PF00400
5	exact solution	fission	PF04968 | PF04969	PF04968 PF04969
5	exact solution	fission	PF04969 | PF05002	PF04969 PF05002
5	exact solution	fission	PF05773 | PF01205	PF05773 PF01205
5	exact solution	fission	PF07776 PF00096 PF13912 | PF13465 PF00096	PF07776 PF00096 PF13912 PF13465 PF00096
5	exact solution	fission	PF07934 | PF00730	PF07934 PF00730
5	exact solution	fission	PF08079 | PF00327	PF08079 PF00327
5	exact solution	fission	PF08336 | PF13640	PF08336 PF13640
5	exact solution	fission	PF08788 | PF01753	PF08788 PF01753
5	exact solution	fission	PF08799 | PF02840	PF08799 PF02840
5	exact solution	fission	PF08969 | PF01398	PF08969 PF01398
5	exact solution	fission	PF09177 | PF05739	PF09177 PF05739
5	exact solution	fission	PF10283 | PF10228	PF10283 PF10228
5	exact solution	fission	PF11531 | PF06325	PF11531 PF06325
5	exact solution	fission	PF13423 | PF00929	PF13423 PF00929
5	exact solution	fission	PF15867 | PF13877	PF15867 PF13877
5	exact solution	fission	PF15927 | PF12366	PF15927 PF12366
5	exact solution	fission	PF16414 PF12349 | PF02460	PF16414 PF12349 PF02460
5	exact solution	fission	PF16455 | PF00240	PF16455 PF00240
5	exact solution	fission	PF17661 PF15625 | PF00168	PF17661 PF15625 PF00168
5	exact solution	fission	PF17913 PF08645 | PF13671	PF17913 PF08645 PF13671
5	exact solution	fusion	PF00014 PF00090	PF00014 + PF00090
5	exact solution	fusion	PF00014 PF02210	PF00014 + PF02210
5	exact solution	fusion	PF00014 PF03501	PF00014 + PF03501
5	exact solution	fusion	PF00017 PF07653	PF00017 + PF07653
5	exact solution	fusion	PF00028 PF02210	PF00028 + PF02210
5	exact solution	fusion	PF00041 PF00069	PF00041 + PF00069
5	exact solution	fusion	PF00047 PF00057	PF00047 + PF00057
5	exact solution	fusion	PF00047 PF07679 PF07714	PF00047 + PF07679 PF07714
5	exact solution	fusion	PF00051 PF07714	PF00051 + PF07714
5	exact solution	fusion	PF00059 PF01429	PF00059 + PF01429
5	exact solution	fusion	PF00059 PF01825 PF00002	PF00059 + PF01825 PF00002
5	exact solution	fusion	PF00063 PF00612 PF00784 PF00018	PF00063 PF00612 PF00784 + PF00018
5	exact solution	fusion	PF00067 PF00106	PF00067 + PF00106
5	exact solution	fusion	PF00067 PF04080	PF00067 + PF04080
5	exact solution	fusion	PF00069 PF00659 PF00091 PF03953	PF00069 PF00659 + PF00091 PF03953
5	exact solution	fusion	PF00076 PF00567	PF00076 + PF00567
5	exact solution	fusion	PF00076 PF00856	PF00076 + PF00856
5	exact solution	fusion	PF00076 PF05648	PF00076 + PF05648
5	exact solution	fusion	PF00076 PF11841 PF04727 PF16457	PF00076 + PF11841 PF04727 PF16457
5	exact solution	fusion	PF00076 PF12796 PF11904	PF00076 + PF12796 PF11904
5	exact solution	fusion	PF00078 PF00090	PF00078 + PF00090
5	exact solution	fusion	PF00078 PF09057	PF00078 + PF09057
5	exact solution	fusion	PF00083 PF05225	PF00083 + PF05225
5	exact solution	fusion	PF00093 PF01391 PF01410	PF00093 + PF01391 PF01410
5	exact solution	fusion	PF00096 PF12874 PF00096 PF05225	PF00096 PF12874 PF00096 + PF05225
5	exact solution	fusion	PF00096 PF12874 PF00096 PF13912 PF00096 PF13912 PF00096 PF13912 PF00096	PF00096 PF12874 PF00096 PF13912 PF00096 + PF13912 PF00096 PF13912 PF00096
5	exact solution	fusion	PF00096 PF13894 PF13912 PF00096	PF00096 PF13894 + PF13912 PF00096
5	exact solution	fusion	PF00096 PF13912 PF13894 PF00096	PF00096 PF13912 + PF13894 PF00096
5	exact solution	fusion	PF00106 PF00732	PF00106 + PF00732
5	exact solution	fusion	PF00109 PF02801 PF00698	PF00109 PF02801 + PF00698
5	exact solution	fusion	PF00130 PF00168	PF00130 + PF00168
5	exact solution	fusion	PF00130 PF00780	PF00130 + PF00780
5	exact solution	fusion	PF00153 PF00397	PF00153 + PF00397
5	exact solution	fusion	PF00177 PF04437	PF00177 + PF04437
5	exact solution	fusion	PF00202 PF13359	PF00202 + PF13359
5	exact solution	fusion	PF00232 PF00151	PF00232 + PF00151
5	exact solution	fusion	PF00240 PF07776 PF00096	PF00240 + PF07776 PF00096
5	exact solution	fusion	PF00241 PF00018	PF00241 + PF00018
5	exact solution	fusion	PF00246 PF13620 PF00246 PF13620	PF00246 PF13620 + PF00246 PF13620
5	exact solution	fusion	PF00249 PF13912	PF00249 + PF13912
5	exact solution	fusion	PF00270 PF00476	PF00270 + PF00476
5	exact solution	fusion	PF00293 PF06963	PF00293 + PF06963
5	exact solution	fusion	PF00328 PF13855 PF13516 PF13855	PF00328 + PF13855 PF13516 PF13855
5	exact solution	fusion	PF00349 PF03727 PF00349 PF03727	PF00349 PF03727 + PF00349 PF03727
5	exact solution	fusion	PF00350 PF02212	PF00350 + PF02212
5	exact solution	fusion	PF00400 PF04564	PF00400 + PF04564
5	exact solution	fusion	PF00400 PF08149	PF00400 + PF08149
5	exact solution	fusion	PF00400 PF13359	PF00400 + PF13359
5	exact solution	fusion	PF00412 PF00069	PF00412 + PF00069
5	exact solution	fusion	PF00415 PF00622	PF00415 + PF00622
5	exact solution	fusion	PF00431 PF00059	PF00431 + PF00059
5	exact solution	fusion	PF00474 PF00067	PF00474 + PF00067
5	exact solution	fusion	PF00497 PF00060	PF00497 + PF00060
5	exact solution	fusion	PF00498 PF16770	PF00498 + PF16770
5	exact solution	fusion	PF00501 PF00550	PF00501 + PF00550
5	exact solution	fusion	PF00507 PF00146	PF00507 + PF00146
5	exact solution	fusion	PF00538 PF05253	PF00538 + PF05253
5	exact solution	fusion	PF00617 PF00130	PF00617 + PF00130
5	exact solution	fusion	PF00617 PF09279 PF00388 PF00387 PF00168 PF00788	PF00617 + PF09279 PF00388 PF00387 PF00168 PF00788
5	exact solution	fusion	PF00621 PF01363	PF00621 + PF01363
5	exact solution	fusion	PF00628 PF01423	PF00628 + PF01423
5	exact solution	fusion	PF00637 PF00328	PF00637 + PF00328
5	exact solution	fusion	PF00642 PF13086 PF13087	PF00642 + PF13086 PF13087
5	exact solution	fusion	PF00648 PF01067 PF13405	PF00648 PF01067 + PF13405
5	exact solution	fusion	PF00651 PF05605	PF00651 + PF05605
5	exact solution	fusion	PF00664 PF00005 PF00664 PF00005 PF00664 PF00005 PF00664 PF00005	PF00664 PF00005 PF00664 PF00005 + PF00664 PF00005 PF00664 PF00005
5	exact solution	fusion	PF00685 PF02926	PF00685 + PF02926
5	exact solution	fusion	PF00704 PF00151	PF00704 + PF00151
5	exact solution	fusion	PF00732 PF05199 PF00732 PF05199 PF00732 PF05199 PF00732 PF05199	PF00732 PF05199 PF00732 PF05199 + PF00732 PF05199 PF00732 PF05199
5	exact solution	fusion	PF00754 PF00094	PF00754 + PF00094
5	exact solution	fusion	PF01058 PF06159	PF01058 + PF06159
5	exact solution	fusion	PF01370 PF00106	PF01370 + PF00106
5	exact solution	fusion	PF01391 PF13927	PF01391 + PF13927
5	exact solution	fusion	PF01416 PF00782	PF01416 + PF00782
5	exact solution	fusion	PF01498 PF00149	PF01498 + PF00149
5	exact solution	fusion	PF01498 PF13358	PF01498 + PF13358
5	exact solution	fusion	PF01553 PF16076 PF01553	PF01553 PF16076 + PF01553
5	exact solution	fusion	PF01762 PF02931 PF02932	PF01762 + PF02931 PF02932
5	exact solution	fusion	PF02019 PF00008	PF02019 + PF00008
5	exact solution	fusion	PF02225 PF13639	PF02225 + PF13639
5	exact solution	fusion	PF02301 PF13359	PF02301 + PF13359
5	exact solution	fusion	PF02463 PF06470	PF02463 + PF06470
5	exact solution	fusion	PF02550 PF13336 PF01398 PF18323	PF02550 PF13336 + PF01398 PF18323
5	exact solution	fusion	PF02759 PF00169	PF02759 + PF00169
5	exact solution	fusion	PF02845 PF00176	PF02845 + PF00176
5	exact solution	fusion	PF02892 PF10545	PF02892 + PF10545
5	exact solution	fusion	PF02902 PF00069	PF02902 + PF00069
5	exact solution	fusion	PF02958 PF00225	PF02958 + PF00225
5	exact solution	fusion	PF02985 PF12372	PF02985 + PF12372
5	exact solution	fusion	PF03022 PF00566	PF03022 + PF00566
5	exact solution	fusion	PF03097 PF00595	PF03097 + PF00595
5	exact solution	fusion	PF03184 PF05225	PF03184 + PF05225
5	exact solution	fusion	PF03372 PF00078	PF03372 + PF00078
5	exact solution	fusion	PF03881 PF16087	PF03881 + PF16087
5	exact solution	fusion	PF04072 PF13418	PF04072 + PF13418
5	exact solution	fusion	PF04118 PF00957	PF04118 + PF00957
5	exact solution	fusion	PF04218 PF03221 PF05225	PF04218 PF03221 + PF05225
5	exact solution	fusion	PF04218 PF09026	PF04218 + PF09026
5	exact solution	fusion	PF04434 PF00069	PF04434 + PF00069
5	exact solution	fusion	PF04488 PF04572 PF04488 PF04572	PF04488 PF04572 + PF04488 PF04572
5	exact solution	fusion	PF04493 PF13086 PF13087	PF04493 + PF13086 PF13087
5	exact solution	fusion	PF04500 PF10551	PF04500 + PF10551
5	exact solution	fusion	PF04707 PF00650	PF04707 + PF00650
5	exact solution	fusion	PF04757 PF13639	PF04757 + PF13639
5	exact solution	fusion	PF05225 PF03821	PF05225 + PF03821
5	exact solution	fusion	PF05485 PF00096 PF13912 PF00096	PF05485 + PF00096 PF13912 PF00096
5	exact solution	fusion	PF05485 PF00096 PF13912 PF00096 PF13912	PF05485 + PF00096 PF13912 PF00096 PF13912
5	exact solution	fusion	PF05485 PF01429	PF05485 + PF01429
5	exact solution	fusion	PF05502 PF08704	PF05502 + PF08704
5	exact solution	fusion	PF05649 PF01431 PF05649 PF01431	PF05649 PF01431 + PF05649 PF01431
5	exact solution	fusion	PF05729 PF00023 PF12796 PF13637 PF12796	PF05729 PF00023 PF12796 + PF13637 PF12796
5	exact solution	fusion	PF05729 PF13637 PF12796	PF05729 + PF13637 PF12796
5	exact solution	fusion	PF06105 PF13499	PF06105 + PF13499
5	exact solution	fusion	PF07534 PF17906	PF07534 + PF17906
5	exact solution	fusion	PF07565 PF00955 PF16087	PF07565 PF00955 + PF16087
5	exact solution	fusion	PF07679 PF00041 PF13927 PF00041	PF07679 PF00041 + PF13927 PF00041
5	exact solution	fusion	PF07679 PF13927 PF07679 PF00041 PF13927 PF00041	PF07679 PF13927 PF07679 PF00041 + PF13927 PF00041
5	exact solution	fusion	PF07679 PF13927 PF07679 PF13927 PF07679 PF00041 PF07679 PF00041	PF07679 PF13927 + PF07679 PF13927 PF07679 PF00041 PF07679 PF00041
5	exact solution	fusion	PF07776 PF00096 PF07776 PF00096 PF13912 PF00096	PF07776 PF00096 + PF07776 PF00096 PF13912 PF00096
5	exact solution	fusion	PF07776 PF00096 PF13913	PF07776 PF00096 + PF13913
5	exact solution	fusion	PF08409 PF13181	PF08409 + PF13181
5	exact solution	fusion	PF08423 PF16087	PF08423 + PF16087
5	exact solution	fusion	PF10075 PF00069	PF10075 + PF00069
5	exact solution	fusion	PF10155 PF00071	PF10155 + PF00071
5	exact solution	fusion	PF10309 PF02944	PF10309 + PF02944
5	exact solution	fusion	PF10324 PF00001	PF10324 + PF00001
5	exact solution	fusion	PF10545 PF00735	PF10545 + PF00735
5	exact solution	fusion	PF11819 PF00169	PF11819 + PF00169
5	exact solution	fusion	PF11938 PF07645	PF11938 + PF07645
5	exact solution	fusion	PF12171 PF00096 PF13909 PF00096	PF12171 + PF00096 PF13909 PF00096
5	exact solution	fusion	PF12796 PF00023 PF07724 PF10431	PF12796 PF00023 + PF07724 PF10431
5	exact solution	fusion	PF12796 PF02807 PF00217	PF12796 + PF02807 PF00217
5	exact solution	fusion	PF12796 PF13606 PF00023	PF12796 PF13606 + PF00023
5	exact solution	fusion	PF12796 PF13637 PF00536	PF12796 PF13637 + PF00536
5	exact solution	fusion	PF12796 PF13857 PF12796 PF00023	PF12796 PF13857 + PF12796 PF00023
5	exact solution	fusion	PF12796 PF13857 PF12796 PF00023 PF12796	PF12796 PF13857 + PF12796 PF00023 PF12796
5	exact solution	fusion	PF12796 PF13857 PF12796 PF13857	PF12796 PF13857 + PF12796 PF13857
5	exact solution	fusion	PF12874 PF00096 PF12874 PF00096 PF13894 PF00096 PF13894 PF00096	PF12874 PF00096 PF12874 + PF00096 PF13894 PF00096 PF13894 PF00096
5	exact solution	fusion	PF12937 PF00010	PF12937 + PF00010
5	exact solution	fusion	PF12937 PF00370	PF12937 + PF00370
5	exact solution	fusion	PF12937 PF12799	PF12937 + PF12799
5	exact solution	fusion	PF13181 PF01753 PF00856	PF13181 + PF01753 PF00856
5	exact solution	fusion	PF13328 PF13873	PF13328 + PF13873
5	exact solution	fusion	PF13359 PF00096	PF13359 + PF00096
5	exact solution	fusion	PF13417 PF13410 PF13417 PF13410	PF13417 PF13410 + PF13417 PF13410
5	exact solution	fusion	PF13424 PF13374 PF13424	PF13424 PF13374 + PF13424
5	exact solution	fusion	PF13432 PF13181 PF13432	PF13432 + PF13181 PF13432
5	exact solution	fusion	PF13432 PF14559	PF13432 + PF14559
5	exact solution	fusion	PF13445 PF00160	PF13445 + PF00160
5	exact solution	fusion	PF13551 PF01498	PF13551 + PF01498
5	exact solution	fusion	PF13621 PF02008 PF16866 PF12937 PF13516	PF13621 + PF02008 PF16866 PF12937 PF13516
5	exact solution	fusion	PF13637 PF12796 PF01485	PF13637 PF12796 + PF01485
